# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.09
# 3/28/2020 1:07:14 AM EVENT_STATUS Legend: None = 0x00, Deprecated = 0x01, Template = 0x02
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
CODE	UMASK	NAME	DESCRIPTION	COUNTER	COUNTER_HT_OFF	OVERFLOW	MSR_INDEX	MSR_VALUE	PRECISE_EVENT	TAKEN_ALONE	SAV_LOWER_LIMIT	OTHER	LATENCY	DEFAULT	EM_TRIGGER	DATA_LA	L1_HIT_INDICATION	OFFCORE_EVENT	BRANCH_EVT	PRECISE_FE	EVENT_STATUS
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_M.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_M.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100040002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_M.SNOOP_MISS	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200040002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_M.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_M.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400040002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_M.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_M.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800040002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_M.HITM_OTHER_CORE	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_M.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000040002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_M.ANY_SNOOP	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_M.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80040002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_E.SNOOP_NONE	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080080002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_E.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_E.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100080002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_E.SNOOP_MISS	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200080002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_E.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_E.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400080002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_E.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_E.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800080002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_E.HITM_OTHER_CORE	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_E.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000080002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_E.ANY_SNOOP	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_E.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80080002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_S.SNOOP_NONE	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080100002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_S.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_S.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100100002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_S.SNOOP_MISS	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200100002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_S.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_S.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400100002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_S.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_S.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800100002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_S.HITM_OTHER_CORE	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_S.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000100002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_S.ANY_SNOOP	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_S.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80100002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_F.SNOOP_NONE	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080200002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_F.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_F.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100200002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_F.SNOOP_MISS	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200200002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_F.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_F.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400200002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_F.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_F.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800200002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_F.HITM_OTHER_CORE	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_F.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000200002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT_F.ANY_SNOOP	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_HIT_F.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80200002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT.SNOOP_NONE	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_HIT.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00803C0002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_HIT.NO_SNOOP_NEEDED OCR.DEMAND_RFO.L3_HIT.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003C0002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT.SNOOP_MISS	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_HIT.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x02003C0002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD OCR.DEMAND_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003C0002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_HIT.HIT_OTHER_CORE_FWD OCR.DEMAND_RFO.L3_HIT.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003C0002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003C0002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_HIT.ANY_SNOOP	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_HIT.ANY_SNOOP OCR.DEMAND_RFO.L3_HIT.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0084000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0104000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0204000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0404000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0804000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.HITM_OTHER_CORE	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1004000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_LOCAL_DRAM.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F84000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.SNOOP_NONE	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0090000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0110000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.SNOOP_MISS	Counts all demand data writes (RFOs)	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0210000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0410000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0810000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.HITM_OTHER_CORE	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1010000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP	Counts all demand data writes (RFOs)  OCR.DEMAND_RFO.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F90000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS.SNOOP_NONE	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_MISS.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00BC000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS.NO_SNOOP_NEEDED	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_MISS.NO_SNOOP_NEEDED OCR.DEMAND_RFO.L3_MISS.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x013C000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS.SNOOP_MISS	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_MISS.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x023C000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS.HIT_OTHER_CORE_NO_FWD	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_MISS.HIT_OTHER_CORE_NO_FWD OCR.DEMAND_RFO.L3_MISS.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x043C000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS.HIT_OTHER_CORE_FWD	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_MISS.HIT_OTHER_CORE_FWD OCR.DEMAND_RFO.L3_MISS.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x083C000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS.HITM_OTHER_CORE	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_MISS.HITM_OTHER_CORE OCR.DEMAND_RFO.L3_MISS.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103C000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_RFO.L3_MISS.ANY_SNOOP	Counts all demand data writes (RFOs) OCR.DEMAND_RFO.L3_MISS.ANY_SNOOP OCR.DEMAND_RFO.L3_MISS.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3FBC000002	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_NONE	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080020004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.SUPPLIER_NONE.NO_SNOOP_NEEDED	Counts all demand code reads  OCR.DEMAND_CODE_RD.SUPPLIER_NONE.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100020004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.SUPPLIER_NONE.SNOOP_MISS	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200020004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.SUPPLIER_NONE.HIT_OTHER_CORE_NO_FWD	Counts all demand code reads  OCR.DEMAND_CODE_RD.SUPPLIER_NONE.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400020004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.SUPPLIER_NONE.HIT_OTHER_CORE_FWD	Counts all demand code reads  OCR.DEMAND_CODE_RD.SUPPLIER_NONE.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800020004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.SUPPLIER_NONE.HITM_OTHER_CORE	Counts all demand code reads  OCR.DEMAND_CODE_RD.SUPPLIER_NONE.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000020004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.SUPPLIER_NONE.ANY_SNOOP	Counts all demand code reads  OCR.DEMAND_CODE_RD.SUPPLIER_NONE.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80020004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_M.SNOOP_NONE	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080040004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_M.NO_SNOOP_NEEDED	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_M.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100040004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_M.SNOOP_MISS	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200040004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_M.HIT_OTHER_CORE_NO_FWD	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_M.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400040004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_M.HIT_OTHER_CORE_FWD	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_M.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800040004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_M.HITM_OTHER_CORE	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_M.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000040004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_M.ANY_SNOOP	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_M.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80040004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_E.SNOOP_NONE	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080080004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_E.NO_SNOOP_NEEDED	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_E.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100080004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_E.SNOOP_MISS	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200080004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_E.HIT_OTHER_CORE_NO_FWD	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_E.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400080004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_E.HIT_OTHER_CORE_FWD	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_E.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800080004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_E.HITM_OTHER_CORE	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_E.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000080004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_E.ANY_SNOOP	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_E.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80080004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_S.SNOOP_NONE	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080100004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_S.NO_SNOOP_NEEDED	Counts all demand code reads  OCR.DEMAND_CODE_RD.L3_HIT_S.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100100004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
0xB7, 0xBB	0x01	OCR.DEMAND_CODE_RD.L3_HIT_S.SNOOP_MISS	Counts all demand code reads	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200100004	0	0	0	0x53	0	0	0	0	0	1	0	0	0x00
