# Performance Monitoring Events for Intel(R) Xeon(R) processor E5 family and Intel(R) Xeon(R) processor E7 family Based on the Ivy Bridge-EP Microarchitecture - V21
# 10/3/2018 10:48:35 PM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
UNIT	CODE	UMASK	NAME	DESCRIPTION	COUNTER	OTHER	FILTER	INTERNAL
iMC	0x20	0x0	UNC_M_WPQ_INSERTS	Counts the number of allocations into the Write Pending Queue.  This can then be used to calculate the average queuing latency (in conjunction with the WPQ occupancy count).  The WPQ is used to schedule write out to the memory controller and to track the writes.  Requests allocate into the WPQ soon after they enter the memory controller, and need credits for an entry in this buffer before being sent from the HA to the iMC.  They deallocate after being issued to DRAM.  Write requests themselves are able to complete (from the perspective of the rest of the system) as soon they have posted to the iMC.	0,1,2,3	0x53	na	0
iMC	0x21	0x0	UNC_M_WPQ_CYCLES_NE	Counts the number of cycles that the Write Pending Queue is not empty.  This can then be used to calculate the average queue occupancy (in conjunction with the WPQ Occupancy Accumulation count).  The WPQ is used to schedule write out to the memory controller and to track the writes.  Requests allocate into the WPQ soon after they enter the memory controller, and need credits for an entry in this buffer before being sent from the HA to the iMC.  They deallocate after being issued to DRAM.  Write requests themselves are able to complete (from the perspective of the rest of the system) as soon they have posted to the iMC.  This is not to be confused with actually performing the write to DRAM.  Therefore, the average latency for this queue is actually not useful for deconstruction intermediate write latencies.	0,1,2,3	0x53	na	0
iMC	0x22	0x0	UNC_M_WPQ_CYCLES_FULL	Counts the number of cycles when the Write Pending Queue is full.  When the WPQ is full, the HA will not be able to issue any additional read requests into the iMC.  This count should be similar count in the HA which tracks the number of cycles that the HA has no WPQ credits, just somewhat smaller to account for the credit return overhead.	0,1,2,3	0x53	na	0
iMC	0x23	0x0	UNC_M_WPQ_READ_HIT	Counts the number of times a request hits in the WPQ (write-pending queue).  The iMC allows writes and reads to pass up other writes to different addresses.  Before a read or a write is issued, it will first CAM the WPQ to see if there is a write pending to that address.  When reads hit, they are able to directly pull their data from the WPQ instead of going to memory.  Writes that hit will overwrite the existing data.  Partial writes that hit will not need to do underfill reads and will simply update their relevant sections.	0,1,2,3	0x53	na	0
iMC	0x24	0x0	UNC_M_WPQ_WRITE_HIT	Counts the number of times a request hits in the WPQ (write-pending queue).  The iMC allows writes and reads to pass up other writes to different addresses.  Before a read or a write is issued, it will first CAM the WPQ to see if there is a write pending to that address.  When reads hit, they are able to directly pull their data from the WPQ instead of going to memory.  Writes that hit will overwrite the existing data.  Partial writes that hit will not need to do underfill reads and will simply update their relevant sections.	0,1,2,3	0x53	na	0
iMC	0x4	0x1	UNC_M_CAS_COUNT.RD_REG	DRAM RD_CAS and WR_CAS Commands; Counts the total number or DRAM Read CAS commands issued on this channel.  This includes both regular RD CAS commands as well as those with implicit Precharge.  AutoPre is only used in systems that are using closed page policy.  We do not filter based on major mode, as RD_CAS is not issued during WMM (with the exception of underfills).	0,1,2,3	0x53	na	0
iMC	0x4	0x10	UNC_M_CAS_COUNT.RD_WMM	DRAM RD_CAS and WR_CAS Commands	0,1,2,3	0x53	na	0
iMC	0x4	0x2	UNC_M_CAS_COUNT.RD_UNDERFILL	DRAM RD_CAS and WR_CAS Commands; Counts the number of underfill reads that are issued by the memory controller.  This will generally be about the same as the number of partial writes, but may be slightly less because of partials hitting in the WPQ.  While it is possible for underfills to be issed in both WMM and RMM, this event counts both.	0,1,2,3	0x53	na	0
iMC	0x4	0x20	UNC_M_CAS_COUNT.RD_RMM	DRAM RD_CAS and WR_CAS Commands	0,1,2,3	0x53	na	0
iMC	0x4	0x3	UNC_M_CAS_COUNT.RD	DRAM RD_CAS and WR_CAS Commands; Counts the total number of DRAM Read CAS commands issued on this channel (including underfills).	0,1,2,3	0x53	na	0
iMC	0x4	0x4	UNC_M_CAS_COUNT.WR_WMM	DRAM RD_CAS and WR_CAS Commands; Counts the total number or DRAM Write CAS commands issued on this channel while in Write-Major-Mode.	0,1,2,3	0x53	na	0
iMC	0x4	0x8	UNC_M_CAS_COUNT.WR_RMM	DRAM RD_CAS and WR_CAS Commands; Counts the total number of Opportunistic DRAM Write CAS commands issued on this channel while in Read-Major-Mode.	0,1,2,3	0x53	na	0
iMC	0x4	0xC	UNC_M_CAS_COUNT.WR	DRAM RD_CAS and WR_CAS Commands; Counts the total number of DRAM Write CAS commands issued on this channel.	0,1,2,3	0x53	na	0
iMC	0x4	0xF	UNC_M_CAS_COUNT.ALL	DRAM RD_CAS and WR_CAS Commands; Counts the total number of DRAM CAS commands issued on this channel.	0,1,2,3	0x53	na	0
iMC	0x41	0x1	UNC_M_POWER_THROTTLE_CYCLES.RANK0	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.; Thermal throttling is performed per DIMM.  We support 3 DIMMs per channel.  This ID allows us to filter by ID.	0,1,2,3	0x53	na	0
iMC	0x41	0x10	UNC_M_POWER_THROTTLE_CYCLES.RANK4	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.	0,1,2,3	0x53	na	0
iMC	0x41	0x2	UNC_M_POWER_THROTTLE_CYCLES.RANK1	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.	0,1,2,3	0x53	na	0
iMC	0x41	0x20	UNC_M_POWER_THROTTLE_CYCLES.RANK5	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.	0,1,2,3	0x53	na	0
iMC	0x41	0x4	UNC_M_POWER_THROTTLE_CYCLES.RANK2	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.	0,1,2,3	0x53	na	0
iMC	0x41	0x40	UNC_M_POWER_THROTTLE_CYCLES.RANK6	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.	0,1,2,3	0x53	na	0
iMC	0x41	0x8	UNC_M_POWER_THROTTLE_CYCLES.RANK3	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.	0,1,2,3	0x53	na	0
iMC	0x41	0x80	UNC_M_POWER_THROTTLE_CYCLES.RANK7	Counts the number of cycles while the iMC is being throttled by either thermal constraints or by the PCU throttling.  It is not possible to distinguish between the two.  This can be filtered by rank.  If multiple ranks are selected and are being throttled at the same time, the counter will only increment by 1.	0,1,2,3	0x53	na	0
iMC	0x42	0x0	UNC_M_POWER_PCU_THROTTLING	tbd	0,1,2,3	0x53	na	0
iMC	0x43	0x0	UNC_M_POWER_SELF_REFRESH	Counts the number of cycles when the iMC is in self-refresh and the iMC still has a clock.  This happens in some package C-states.  For example, the PCU may ask the iMC to enter self-refresh even though some of the cores are still processing.  One use of this is for Monroe technology.  Self-refresh is required during package C3 and C6, but there is no clock in the iMC at this time, so it is not possible to count these cases.	0,1,2,3	0x53	na	0
iMC	0x5	0x2	UNC_M_DRAM_REFRESH.PANIC	Counts the number of refreshes issued.	0,1,2,3	0x53	na	0
iMC	0x5	0x4	UNC_M_DRAM_REFRESH.HIGH	Counts the number of refreshes issued.	0,1,2,3	0x53	na	0
iMC	0x6	0x0	UNC_M_DRAM_PRE_ALL	Counts the number of times that the precharge all command was sent.	0,1,2,3	0x53	na	0
iMC	0x7	0x1	UNC_M_MAJOR_MODES.READ	Counts the total number of cycles spent in a major mode (selected by a filter) on the given channel.   Major modea are channel-wide, and not a per-rank (or dimm or bank) mode.; Read Major Mode is the default mode for the iMC, as reads are generally more critical to forward progress than writes.	0,1,2,3	0x53	na	0
iMC	0x7	0x2	UNC_M_MAJOR_MODES.WRITE	Counts the total number of cycles spent in a major mode (selected by a filter) on the given channel.   Major modea are channel-wide, and not a per-rank (or dimm or bank) mode.; This mode is triggered when the WPQ hits high occupancy and causes writes to be higher priority than reads.  This can cause blips in the available read bandwidth in the system and temporarily increase read latencies in order to achieve better bus utilizations and higher bandwidth.	0,1,2,3	0x53	na	0
iMC	0x7	0x4	UNC_M_MAJOR_MODES.PARTIAL	Counts the total number of cycles spent in a major mode (selected by a filter) on the given channel.   Major modea are channel-wide, and not a per-rank (or dimm or bank) mode.; This major mode is used to drain starved underfill reads.  Regular reads and writes are blocked and only underfill reads will be processed.	0,1,2,3	0x53	na	0
iMC	0x7	0x8	UNC_M_MAJOR_MODES.ISOCH	Counts the total number of cycles spent in a major mode (selected by a filter) on the given channel.   Major modea are channel-wide, and not a per-rank (or dimm or bank) mode.; We group these two modes together so that we can use four counters to track each of the major modes at one time.  These major modes are used whenever there is an ISOCH txn in the memory controller.  In these mode, only ISOCH transactions are processed.	0,1,2,3	0x53	na	0
iMC	0x8	0x1	UNC_M_PREEMPTION.RD_PREEMPT_RD	Counts the number of times a read in the iMC preempts another read or write.  Generally reads to an open page are issued ahead of requests to closed pages.  This improves the page hit rate of the system.  However, high priority requests can cause pages of active requests to be closed in order to get them out.  This will reduce the latency of the high-priority request at the expense of lower bandwidth and increased overall average latency.; Filter for when a read preempts another read.	0,1,2,3	0x53	na	0
iMC	0x8	0x2	UNC_M_PREEMPTION.RD_PREEMPT_WR	Counts the number of times a read in the iMC preempts another read or write.  Generally reads to an open page are issued ahead of requests to closed pages.  This improves the page hit rate of the system.  However, high priority requests can cause pages of active requests to be closed in order to get them out.  This will reduce the latency of the high-priority request at the expense of lower bandwidth and increased overall average latency.; Filter for when a read preempts a write.	0,1,2,3	0x53	na	0
iMC	0x83	0x1	UNC_M_POWER_CKE_CYCLES.RANK0	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x83	0x10	UNC_M_POWER_CKE_CYCLES.RANK4	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x83	0x2	UNC_M_POWER_CKE_CYCLES.RANK1	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x83	0x20	UNC_M_POWER_CKE_CYCLES.RANK5	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x83	0x4	UNC_M_POWER_CKE_CYCLES.RANK2	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x83	0x40	UNC_M_POWER_CKE_CYCLES.RANK6	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x83	0x8	UNC_M_POWER_CKE_CYCLES.RANK3	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x83	0x80	UNC_M_POWER_CKE_CYCLES.RANK7	Number of cycles spent in CKE ON mode.  The filter allows you to select a rank to monitor.  If multiple ranks are in CKE ON mode at one time, the counter will ONLY increment by one rather than doing accumulation.  Multiple counters will need to be used to track multiple ranks simultaneously.  There is no distinction between the different CKE modes (APD, PPDS, PPDF).  This can be determined based on the system programming.  These events should commonly be used with Invert to get the number of cycles in power saving mode.  Edge Detect is also useful here.  Make sure that you do NOT use Invert with Edge Detect (this just confuses the system and is not necessary).	0,1,2,3	0x53	na	0
iMC	0x84	0x0	UNC_M_POWER_CHANNEL_DLLOFF	Number of cycles when all the ranks in the channel are in CKE Slow (DLLOFF) mode.	0,1,2,3	0x53	na	0
iMC	0x85	0x0	UNC_M_POWER_CHANNEL_PPD	Number of cycles when all the ranks in the channel are in PPD mode.  If IBT=off is enabled, then this can be used to count those cycles.  If it is not enabled, then this can count the number of cycles when that could have been taken advantage of.	0,1,2,3	0x53	na	0
iMC	0x86	0x0	UNC_M_POWER_CRITICAL_THROTTLE_CYCLES	Counts the number of cycles when the iMC is in critical thermal throttling.  When this happens, all traffic is blocked.  This should be rare unless something bad is going on in the platform.  There is no filtering by rank for this event.	0,1,2,3	0x53	na	0
iMC	0x9	0x0	UNC_M_ECC_CORRECTABLE_ERRORS	Counts the number of ECC errors detected and corrected by the iMC on this channel.  This counter is only useful with ECC DRAM devices.  This count will increment one time for each correction regardless of the number of bits corrected.  The iMC can correct up to 4 bit errors in independent channel mode and 8 bit erros in lockstep mode.	0,1,2,3	0x53	na	0
iMC	0x90	0x1	UNC_M_VMSE_WR_PUSH.WMM	tbd	0,1,2,3	0x53	na	0
iMC	0x90	0x2	UNC_M_VMSE_WR_PUSH.RMM	tbd	0,1,2,3	0x53	na	0
iMC	0x91	0x0	UNC_M_VMSE_MXB_WR_OCCUPANCY	tbd	0,1,2,3	0x53	na	0
iMC	0xa0	0x1	UNC_M_RD_CAS_PRIO.LOW	tbd	0,1,2,3	0x53	na	0
iMC	0xa0	0x2	UNC_M_RD_CAS_PRIO.MED	tbd	0,1,2,3	0x53	na	0
iMC	0xa0	0x4	UNC_M_RD_CAS_PRIO.HIGH	tbd	0,1,2,3	0x53	na	0
iMC	0xa0	0x8	UNC_M_RD_CAS_PRIO.PANIC	tbd	0,1,2,3	0x53	na	0
iMC	0xa1	0x1	UNC_M_BYP_CMDS.ACT	tbd	0,1,2,3	0x53	na	0
iMC	0xa1	0x2	UNC_M_BYP_CMDS.CAS	tbd	0,1,2,3	0x53	na	0
iMC	0xa1	0x4	UNC_M_BYP_CMDS.PRE	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x1	UNC_M_RD_CAS_RANK0.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x10	UNC_M_RD_CAS_RANK0.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x2	UNC_M_RD_CAS_RANK0.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x20	UNC_M_RD_CAS_RANK0.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x4	UNC_M_RD_CAS_RANK0.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x40	UNC_M_RD_CAS_RANK0.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x8	UNC_M_RD_CAS_RANK0.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xb0	0x80	UNC_M_RD_CAS_RANK0.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x1	UNC_M_RD_CAS_RANK1.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x10	UNC_M_RD_CAS_RANK1.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x2	UNC_M_RD_CAS_RANK1.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x20	UNC_M_RD_CAS_RANK1.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x4	UNC_M_RD_CAS_RANK1.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x40	UNC_M_RD_CAS_RANK1.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x8	UNC_M_RD_CAS_RANK1.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xB1	0x80	UNC_M_RD_CAS_RANK1.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x1	UNC_M_RD_CAS_RANK2.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x10	UNC_M_RD_CAS_RANK2.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x2	UNC_M_RD_CAS_RANK2.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x20	UNC_M_RD_CAS_RANK2.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x4	UNC_M_RD_CAS_RANK2.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x40	UNC_M_RD_CAS_RANK2.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x8	UNC_M_RD_CAS_RANK2.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xB2	0x80	UNC_M_RD_CAS_RANK2.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x1	UNC_M_RD_CAS_RANK3.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x10	UNC_M_RD_CAS_RANK3.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x2	UNC_M_RD_CAS_RANK3.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x20	UNC_M_RD_CAS_RANK3.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x4	UNC_M_RD_CAS_RANK3.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x40	UNC_M_RD_CAS_RANK3.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x8	UNC_M_RD_CAS_RANK3.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xB3	0x80	UNC_M_RD_CAS_RANK3.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x1	UNC_M_RD_CAS_RANK4.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x10	UNC_M_RD_CAS_RANK4.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x2	UNC_M_RD_CAS_RANK4.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x20	UNC_M_RD_CAS_RANK4.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x4	UNC_M_RD_CAS_RANK4.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x40	UNC_M_RD_CAS_RANK4.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x8	UNC_M_RD_CAS_RANK4.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xB4	0x80	UNC_M_RD_CAS_RANK4.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x1	UNC_M_RD_CAS_RANK5.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x10	UNC_M_RD_CAS_RANK5.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x2	UNC_M_RD_CAS_RANK5.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x20	UNC_M_RD_CAS_RANK5.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x4	UNC_M_RD_CAS_RANK5.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x40	UNC_M_RD_CAS_RANK5.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x8	UNC_M_RD_CAS_RANK5.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xB5	0x80	UNC_M_RD_CAS_RANK5.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x1	UNC_M_RD_CAS_RANK6.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x10	UNC_M_RD_CAS_RANK6.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x2	UNC_M_RD_CAS_RANK6.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x20	UNC_M_RD_CAS_RANK6.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x4	UNC_M_RD_CAS_RANK6.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x40	UNC_M_RD_CAS_RANK6.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x8	UNC_M_RD_CAS_RANK6.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xB6	0x80	UNC_M_RD_CAS_RANK6.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x1	UNC_M_RD_CAS_RANK7.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x10	UNC_M_RD_CAS_RANK7.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x2	UNC_M_RD_CAS_RANK7.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x20	UNC_M_RD_CAS_RANK7.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x4	UNC_M_RD_CAS_RANK7.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x40	UNC_M_RD_CAS_RANK7.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x8	UNC_M_RD_CAS_RANK7.BANK3	tbd	0,1,2,3	0x53	na	0
iMC	0xB7	0x80	UNC_M_RD_CAS_RANK7.BANK7	tbd	0,1,2,3	0x53	na	0
iMC	0xb8	0x1	UNC_M_WR_CAS_RANK0.BANK0	tbd	0,1,2,3	0x53	na	0
iMC	0xb8	0x10	UNC_M_WR_CAS_RANK0.BANK4	tbd	0,1,2,3	0x53	na	0
iMC	0xb8	0x2	UNC_M_WR_CAS_RANK0.BANK1	tbd	0,1,2,3	0x53	na	0
iMC	0xb8	0x20	UNC_M_WR_CAS_RANK0.BANK5	tbd	0,1,2,3	0x53	na	0
iMC	0xb8	0x4	UNC_M_WR_CAS_RANK0.BANK2	tbd	0,1,2,3	0x53	na	0
iMC	0xb8	0x40	UNC_M_WR_CAS_RANK0.BANK6	tbd	0,1,2,3	0x53	na	0
iMC	0xb8	0x8	UNC_M_WR_CAS_RANK0.BANK3	tbd	0,1,2,3	0x53	na	0
