HELP_ID	CODE	UMASK	OTHER	COMMON	WEIGHT	COUNTER	NAME	DESCRIPTION	HELP_FILE	OVERFLOW	SAV_LOWER_LIMIT	PRECISE_EVENT	LATENCY	MSR_INDEX	MSR_VALUE	LBR_VALUE	DEFAULT	UNCORE_QUEUE_RESET	UNCORE	MIN_STEP	EM TRIGGER
0x1001C	0x10	0x8	0x53	0x8	0	0,1,2,3	FP_COMP_OPS_EXE.SSE2_INTEGER	SSE2 integer Uops	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1001C	0x10	0x1	0x53	0x8	0	0,1,2,3	FP_COMP_OPS_EXE.X87	Computational floating-point operations executed	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1001D	0xCC	0x3	0x53	0x8	0	0,1,2,3	FP_MMX_TRANS.ANY	All Floating Point to and from MMX transitions	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1001D	0xCC	0x1	0x53	0x8	0	0,1,2,3	FP_MMX_TRANS.TO_FP	Transitions from MMX to Floating Point instructions	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1001D	0xCC	0x2	0x53	0x8	0	0,1,2,3	FP_MMX_TRANS.TO_MMX	Transitions from Floating Point to MMX instructions	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10021	0x87	0xF	0x53	0x1	0	0,1,2,3	ILD_STALL.ANY	Any Instruction Length Decoder stall cycles	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10021	0x87	0x4	0x53	0x1	0	0,1,2,3	ILD_STALL.IQ_FULL	Instruction Queue full stall cycles	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10021	0x87	0x1	0x53	0x1	0	0,1,2,3	ILD_STALL.LCP	Length Change Prefix stall cycles	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10021	0x87	0x2	0x53	0x1	0	0,1,2,3	ILD_STALL.MRU	Stall cycles due to BPU MRU bypass	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10021	0x87	0x8	0x53	0x1	0	0,1,2,3	ILD_STALL.REGEN	Regen stall cycles	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10022	0x18	0x1	0x53	0x1	0	0,1,2,3	INST_DECODED.DEC0	Instructions that must be decoded by decoder 0	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10024	0x1E	0x1	0x53	0x1	0	0,1,2,3	INST_QUEUE_WRITE_CYCLES	Cycles instructions are written to the instruction queue	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10025	0x17	0x1	0x53	0x1	0	0,1,2,3	INST_QUEUE_WRITES	Instructions written to instruction queue.	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10026	0x0	0x0	0x53	0x400	0	32	INST_RETIRED.ANY	Instructions retired (fixed counter)	pmn.chm	2000000	5	0	0	0	0	0	1	0	0	0	1
0x10027	0xC0	0x1	0x53	0x20	0	0,1,2,3	INST_RETIRED.ANY_P	Instructions retired (Programmable counter and Precise Event)	pmn.chm	2000000	5	1	0	0	0	0	0	0	0	0	0
0x10027	0xC0	0x4	0x53	0x20	0	0,1,2,3	INST_RETIRED.MMX	Retired MMX instructions (Precise Event)	pmn.chm	2000000	5	1	0	0	0	0	0	0	0	0	0
0x10027	0xC0	0x1	0x10D3	0x20	0	0,1,2,3	INST_RETIRED.TOTAL_CYCLES	Total cycles (Precise Event)	pmn.chm	2000000	5	1	0	0	0	0	0	0	0	0	0
0x10027	0xC0	0x2	0x53	0x20	0	0,1,2,3	INST_RETIRED.X87	Retired floating-point operations (Precise Event)	pmn.chm	2000000	5	1	0	0	0	0	0	0	0	0	0
0x10028	0x6C	0x1	0x53	0x200	0	0,1,2,3	IO_TRANSACTIONS	I/O transactions	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002A	0xAE	0x1	0x53	0x2000	0	0,1,2,3	ITLB_FLUSH	ITLB flushes	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002B	0xC8	0x20	0x53	0x2000	0	0,1,2,3	ITLB_MISS_RETIRED	Retired instructions that missed the ITLB (Precise Event)	pmn.chm	200000	0	1	0	0	0	0	0	0	0	0	0
0x1002C	0x85	0x1	0x53	0x2000	0	0,1,2,3	ITLB_MISSES.ANY	ITLB miss	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1002C	0x85	0x2	0x53	0x2000	0	0,1,2,3	ITLB_MISSES.WALK_COMPLETED	ITLB miss page walks	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1002D	0x51	0x4	0x53	0x40	0	0,1	L1D.M_EVICT	L1D cache lines replaced in M state 	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002D	0x51	0x2	0x53	0x40	0	0,1	L1D.M_REPL	L1D cache lines allocated in the M state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002D	0x51	0x8	0x53	0x40	0	0,1	L1D.M_SNOOP_EVICT	L1D snoop eviction of cache lines in M state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002D	0x51	0x1	0x53	0x40	0	0,1	L1D.REPL	L1 data cache lines allocated	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002E	0x43	0x1	0x53	0x40	0	0,1	L1D_ALL_REF.ANY	All references to the L1 data cache	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002E	0x43	0x2	0x53	0x40	0	0,1	L1D_ALL_REF.CACHEABLE	L1 data cacheable reads and writes	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002F	0x40	0x4	0x53	0x40	0	0,1	L1D_CACHE_LD.E_STATE	L1 data cache read in E state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002F	0x40	0x1	0x53	0x40	0	0,1	L1D_CACHE_LD.I_STATE	L1 data cache read in I state (misses)	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002F	0x40	0x8	0x53	0x40	0	0,1	L1D_CACHE_LD.M_STATE	L1 data cache read in M state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002F	0x40	0xF	0x53	0x40	0	0,1	L1D_CACHE_LD.MESI	L1 data cache reads	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1002F	0x40	0x2	0x53	0x40	0	0,1	L1D_CACHE_LD.S_STATE	L1 data cache read in S state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10030	0x42	0x4	0x53	0x40	0	0,1	L1D_CACHE_LOCK.E_STATE	L1 data cache load locks in E state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10030	0x42	0x1	0x53	0x40	0	0,1	L1D_CACHE_LOCK.HIT	L1 data cache load lock hits	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10030	0x42	0x8	0x53	0x40	0	0,1	L1D_CACHE_LOCK.M_STATE	L1 data cache load locks in M state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10030	0x42	0x2	0x53	0x40	0	0,1	L1D_CACHE_LOCK.S_STATE	L1 data cache load locks in S state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10031	0x53	0x1	0x53	0x40	0	0,1	L1D_CACHE_LOCK_FB_HIT	L1D load lock accepted in fill buffer	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10032	0x52	0x1	0x53	0x40	0	0,1	L1D_CACHE_PREFETCH_LOCK_FB_HIT	L1D prefetch load lock accepted in fill buffer	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10033	0x41	0x4	0x53	0x40	0	0,1	L1D_CACHE_ST.E_STATE	L1 data cache stores in E state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10033	0x41	0x8	0x53	0x40	0	0,1	L1D_CACHE_ST.M_STATE	L1 data cache stores in M state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10033	0x41	0x2	0x53	0x40	0	0,1	L1D_CACHE_ST.S_STATE	L1 data cache stores in S state	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10035	0x4E	0x2	0x53	0x40	0	0,1	L1D_PREFETCH.MISS	L1D hardware prefetch misses	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10035	0x4E	0x1	0x53	0x40	0	0,1	L1D_PREFETCH.REQUESTS	L1D hardware prefetch requests	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10035	0x4E	0x4	0x53	0x40	0	0,1	L1D_PREFETCH.TRIGGERS	L1D hardware prefetch requests triggered	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10036	0x28	0x4	0x53	0x40	0	0,1,2,3	L1D_WB_L2.E_STATE	L1 writebacks to L2 in E state	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10036	0x28	0x1	0x53	0x40	0	0,1,2,3	L1D_WB_L2.I_STATE	L1 writebacks to L2 in I state (misses)	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10036	0x28	0x8	0x53	0x40	0	0,1,2,3	L1D_WB_L2.M_STATE	L1 writebacks to L2 in M state	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10036	0x28	0xF	0x53	0x40	0	0,1,2,3	L1D_WB_L2.MESI	All L1 writebacks to L2	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10036	0x28	0x2	0x53	0x40	0	0,1,2,3	L1D_WB_L2.S_STATE	L1 writebacks to L2 in S state	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10037	0x80	0x4	0x53	0x1000	0	0,1,2,3	L1I.CYCLES_STALLED	L1I instruction fetch stall cycles	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10037	0x80	0x1	0x53	0x1000	0	0,1,2,3	L1I.HITS	L1I instruction fetch hits	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10037	0x80	0x2	0x53	0x1000	0	0,1,2,3	L1I.MISSES	L1I instruction fetch misses	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10037	0x80	0x3	0x53	0x1000	0	0,1,2,3	L1I.READS	L1I Instruction fetches	pmn.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0xFF	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.ANY	All L2 data requests	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x4	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.DEMAND.E_STATE	L2 data demand loads in E state	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x1	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.DEMAND.I_STATE	L2 data demand loads in I state (misses)	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x8	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.DEMAND.M_STATE	L2 data demand loads in M state	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0xF	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.DEMAND.MESI	L2 data demand requests	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x2	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.DEMAND.S_STATE	L2 data demand loads in S state	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x40	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.PREFETCH.E_STATE	L2 data prefetches in E state	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x10	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.PREFETCH.I_STATE	L2 data prefetches in the I state (misses)	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x80	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.PREFETCH.M_STATE	L2 data prefetches in M state	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0xF0	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.PREFETCH.MESI	All L2 data prefetches	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10039	0x26	0x20	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.PREFETCH.S_STATE	L2 data prefetches in the S state	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003C	0xF1	0x7	0x53	0x80	0	0,1,2,3	L2_LINES_IN.ANY	L2 lines alloacated	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003C	0xF1	0x4	0x53	0x80	0	0,1,2,3	L2_LINES_IN.E_STATE	L2 lines allocated in the E state	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003C	0xF1	0x2	0x53	0x80	0	0,1,2,3	L2_LINES_IN.S_STATE	L2 lines allocated in the S state	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0xF	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.ANY	L2 lines evicted	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x1	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.DEMAND_CLEAN	L2 lines evicted by a demand request	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x2	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.DEMAND_DIRTY	L2 modified lines evicted by a demand request	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x4	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.PREFETCH_CLEAN	L2 lines evicted by a prefetch request	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x8	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.PREFETCH_DIRTY	L2 modified lines evicted by a prefetch request	pmn.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x10	0x53	0x80	0	0,1,2,3	L2_RQSTS.IFETCH_HIT	L2 instruction fetch hits	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x20	0x53	0x80	0	0,1,2,3	L2_RQSTS.IFETCH_MISS	L2 instruction fetch misses	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x30	0x53	0x80	0	0,1,2,3	L2_RQSTS.IFETCHES	L2 instruction fetches	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x1	0x53	0x80	0	0,1,2,3	L2_RQSTS.LD_HIT	L2 load hits	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x2	0x53	0x80	0	0,1,2,3	L2_RQSTS.LD_MISS	L2 load misses	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x3	0x53	0x80	0	0,1,2,3	L2_RQSTS.LOADS	L2 requests	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0xAA	0x53	0x80	0	0,1,2,3	L2_RQSTS.MISS	All L2 misses	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x40	0x53	0x80	0	0,1,2,3	L2_RQSTS.PREFETCH_HIT	L2 prefetch hits	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x80	0x53	0x80	0	0,1,2,3	L2_RQSTS.PREFETCH_MISS	L2 prefetch misses	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0xC0	0x53	0x80	0	0,1,2,3	L2_RQSTS.PREFETCHES	All L2 prefetches	pmn.chm	200000	0	0	0	0	0	0	0	0	0	0	0
