# Performance Monitoring Events for Intel(R) Xeon(R) processor E5 family and Intel(R) Xeon(R) processor E7 family Based on the Ivy Bridge-EP Microarchitecture - V21
# 10/3/2018 10:48:35 PM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
UNIT	CODE	UMASK	NAME	DESCRIPTION	COUNTER	OTHER	FILTER	INTERNAL
IRP	0x4	0x0	UNC_I_RxR_BL_DRS_CYCLES_FULL	Counts the number of cycles when the BL Ingress is full.  This queue is where the IRP receives data from R2PCIe (the ring).  It is used for data returns from read requets as well as outbound MMIO writes.	0,1	0x53	na	0
IRP	0x5	0x0	UNC_I_RxR_BL_NCB_CYCLES_FULL	Counts the number of cycles when the BL Ingress is full.  This queue is where the IRP receives data from R2PCIe (the ring).  It is used for data returns from read requets as well as outbound MMIO writes.	0,1	0x53	na	0
IRP	0x6	0x0	UNC_I_RxR_BL_NCS_CYCLES_FULL	Counts the number of cycles when the BL Ingress is full.  This queue is where the IRP receives data from R2PCIe (the ring).  It is used for data returns from read requets as well as outbound MMIO writes.	0,1	0x53	na	0
IRP	0x7	0x0	UNC_I_RxR_BL_DRS_OCCUPANCY	Accumulates the occupancy of the BL Ingress in each cycles.  This queue is where the IRP receives data from R2PCIe (the ring).  It is used for data returns from read requets as well as outbound MMIO writes.	0,1	0x53	na	0
IRP	0x8	0x0	UNC_I_RxR_BL_NCB_OCCUPANCY	Accumulates the occupancy of the BL Ingress in each cycles.  This queue is where the IRP receives data from R2PCIe (the ring).  It is used for data returns from read requets as well as outbound MMIO writes.	0,1	0x53	na	0
IRP	0x9	0x0	UNC_I_RxR_BL_NCS_OCCUPANCY	Accumulates the occupancy of the BL Ingress in each cycles.  This queue is where the IRP receives data from R2PCIe (the ring).  It is used for data returns from read requets as well as outbound MMIO writes.	0,1	0x53	na	0
IRP	0xa	0x0	UNC_I_RxR_AK_INSERTS	Counts the number of allocations into the AK Ingress.  This queue is where the IRP receives responses from R2PCIe (the ring).	0,1	0x53	na	0
IRP	0xb	0x0	UNC_I_RxR_AK_CYCLES_FULL	Counts the number of cycles when the AK Ingress is full.  This queue is where the IRP receives responses from R2PCIe (the ring).	0,1	0x53	na	0
IRP	0xc	0x0	UNC_I_RxR_AK_OCCUPANCY	Accumulates the occupancy of the AK Ingress in each cycles.  This queue is where the IRP receives responses from R2PCIe (the ring).	0,1	0x53	na	0
IRP	0xd	0x0	UNC_I_TxR_REQUEST_OCCUPANCY	Accumultes the number of outstanding outbound requests from the IRP to the switch (towards the devices).  This can be used in conjuection with the allocations event in order to calculate average latency of outbound requests.	0,1	0x53	na	0
IRP	0xe	0x0	UNC_I_TxR_DATA_INSERTS_NCB	Counts the number of requests issued to the switch (towards the devices).	0,1	0x53	na	0
IRP	0xf	0x0	UNC_I_TxR_DATA_INSERTS_NCS	Counts the number of requests issued to the switch (towards the devices).	0,1	0x53	na	0
