# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.09
# 3/28/2020 1:07:15 AM EVENT_STATUS Legend: None = 0x00, Deprecated = 0x01, Template = 0x02
UNIT	CODE	UMASK	PORT_MASK	FC_MASK	UMASK_EXT	NAME	DESCRIPTION	COUNTER	OTHER	FILTER	INTERNAL	FILTER_VALUE	EVENT_STATUS
M2M	0x13	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.CMS0	AK Egress (to CMS) Not Empty; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x13	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.CMS1	This event is deprecated. Refer to new event UNC_M2M_TxC_AK_CYCLES_NE.CMS1	0,1,2,3	0x53	na	0	0	0x01
M2M	0x13	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.CMS1	AK Egress (to CMS) Not Empty; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x13	0x03	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.ALL	This event is deprecated. Refer to new event UNC_M2M_TxC_AK_CYCLES_NE.ALL	0,1,2,3	0x53	na	0	0	0x01
M2M	0x13	0x03	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.ALL	AK Egress (to CMS) Not Empty; All	0,1,2,3	0x53	na	0	0	0x00
M2M	0x13	0x08	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.RDCRD	AK Egress (to CMS) Not Empty; Read Credit Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x13	0x10	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.WRCRD	AK Egress (to CMS) Not Empty; Write Credit Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x13	0x20	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_NE.WRCMP	AK Egress (to CMS) Not Empty; Write Compare Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.CMS0	This event is deprecated. Refer to new event UNC_M2M_TxC_AK_CYCLES_FULL.CMS0	0,1,2,3	0x53	na	0	0	0x01
M2M	0x14	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.CMS0	AK Egress (to CMS) Full; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.CMS1	This event is deprecated. Refer to new event UNC_M2M_TxC_AK_CYCLES_FULL.CMS1	0,1,2,3	0x53	na	0	0	0x01
M2M	0x14	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.CMS1	AK Egress (to CMS) Full; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x03	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.ALL	AK Egress (to CMS) Full; All	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x08	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.RDCRD0	AK Egress (to CMS) Full; Read Credit Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x10	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.WRCRD0	AK Egress (to CMS) Full; Write Credit Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x20	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.WRCMP0	AK Egress (to CMS) Full; Write Compare Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x88	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.RDCRD1	AK Egress (to CMS) Full; Read Credit Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0x90	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.WRCRD1	AK Egress (to CMS) Full; Write Credit Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x14	0xA0	0x00	0x00	0x00	UNC_M2M_TxC_AK_CYCLES_FULL.WRCMP1	AK Egress (to CMS) Full; Write Compare Request	0,1,2,3	0x53	na	0	0	0x00
M2M	0x15	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_INSERTS.CMS0	BL Egress (to CMS) Allocations; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x15	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_INSERTS.CMS1	BL Egress (to CMS) Allocations; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x16	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_OCCUPANCY.CMS0	BL Egress (to CMS) Occupancy; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x16	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_OCCUPANCY.CMS1	BL Egress (to CMS) Occupancy; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x17	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_CYCLES_NE.CMS0	BL Egress (to CMS) Not Empty; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x17	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_CYCLES_NE.CMS1	BL Egress (to CMS) Not Empty; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x17	0x03	0x00	0x00	0x00	UNC_M2M_TxC_BL_CYCLES_NE.ALL	BL Egress (to CMS) Not Empty; All	0,1,2,3	0x53	na	0	0	0x00
M2M	0x18	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_CYCLES_FULL.CMS0	BL Egress (to CMS) Full; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x18	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_CYCLES_FULL.CMS1	BL Egress (to CMS) Full; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x18	0x03	0x00	0x00	0x00	UNC_M2M_TxC_BL_CYCLES_FULL.ALL	BL Egress (to CMS) Full; All	0,1,2,3	0x53	na	0	0	0x00
M2M	0x19	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_CREDITS_ACQUIRED.CMS0	BL Egress (to CMS) Credit Acquired; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x19	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_CREDITS_ACQUIRED.CMS1	BL Egress (to CMS) Credit Acquired; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1A	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_CREDIT_OCCUPANCY.CMS0	BL Egress (to CMS) Credits Occupancy; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1A	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_CREDIT_OCCUPANCY.CMS1	BL Egress (to CMS) Credits Occupancy; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1B	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_NO_CREDIT_CYCLES.CMS0	Cycles with No BL Egress (to CMS) Credits; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1B	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_NO_CREDIT_CYCLES.CMS1	Cycles with No BL Egress (to CMS) Credits; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1C	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL_NO_CREDIT_STALLED.CMS0	Cycles Stalled with No BL Egress (to CMS) Credits; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1C	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL_NO_CREDIT_STALLED.CMS1	Cycles Stalled with No BL Egress (to CMS) Credits; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1D	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK_CREDITS_ACQUIRED.CMS0	AK Egress (to CMS) Credit Acquired; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1D	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_CREDITS_ACQUIRED.CMS1	AK Egress (to CMS) Credit Acquired; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1E	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK_CREDIT_OCCUPANCY.CMS0	AK Egress (to CMS) Credits Occupancy; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1E	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_CREDIT_OCCUPANCY.CMS1	AK Egress (to CMS) Credits Occupancy; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1F	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK_NO_CREDIT_CYCLES.CMS0	Cycles with No AK Egress (to CMS) Credits; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x1F	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_NO_CREDIT_CYCLES.CMS1	Cycles with No AK Egress (to CMS) Credits; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x20	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK_NO_CREDIT_STALLED.CMS0	Cycles Stalled with No AK Egress (to CMS) Credits; Common Mesh Stop - Near Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x20	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK_NO_CREDIT_STALLED.CMS1	Cycles Stalled with No AK Egress (to CMS) Credits; Common Mesh Stop - Far Side	0,1,2,3	0x53	na	0	0	0x00
M2M	0x21	0x01	0x00	0x00	0x00	UNC_M2M_BYPASS_M2M_INGRESS.TAKEN	M2M to iMC Bypass; Taken	0,1,2,3	0x53	na	0	0	0x00
M2M	0x21	0x02	0x00	0x00	0x00	UNC_M2M_BYPASS_M2M_INGRESS.NOT_TAKEN	M2M to iMC Bypass; Not Taken	0,1,2,3	0x53	na	0	0	0x00
M2M	0x22	0x1	0x00	0x00	0x00	UNC_M2M_BYPASS_M2M_Egress.TAKEN	M2M to iMC Bypass; Taken	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x1	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.DIRTY_I	Directory Hit; On Dirty Line in I State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x10	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.CLEAN_I	Directory Hit; On NonDirty Line in I State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x2	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.DIRTY_S	Directory Hit; On Dirty Line in S State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x20	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.CLEAN_S	Directory Hit; On NonDirty Line in S State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x4	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.DIRTY_P	Directory Hit; On Dirty Line in L State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x40	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.CLEAN_P	Directory Hit; On NonDirty Line in L State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x8	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.DIRTY_A	Directory Hit; On Dirty Line in A State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2A	0x80	0x00	0x00	0x00	UNC_M2M_DIRECTORY_HIT.CLEAN_A	Directory Hit; On NonDirty Line in A State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x1	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.DIRTY_I	Directory Miss; On Dirty Line in I State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x10	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.CLEAN_I	Directory Miss; On NonDirty Line in I State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x2	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.DIRTY_S	Directory Miss; On Dirty Line in S State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x20	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.CLEAN_S	Directory Miss; On NonDirty Line in S State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x4	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.DIRTY_P	Directory Miss; On Dirty Line in L State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x40	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.CLEAN_P	Directory Miss; On NonDirty Line in L State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x8	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.DIRTY_A	Directory Miss; On Dirty Line in A State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2B	0x80	0x00	0x00	0x00	UNC_M2M_DIRECTORY_MISS.CLEAN_A	Directory Miss; On NonDirty Line in A State	0,1,2,3	0x53	na	0	0	0x00
M2M	0x2C	0x01	0x00	0x00	0x00	UNC_M2M_TAG_HIT.NM_RD_HIT_CLEAN	Clean line read hits(Regular and RFO) to Near Memory(DRAM cache) in Memory Mode and regular reads to DRAM in 1LM	0,1,2,3	0x53	na	0	0	0x00
M2M	0x3	0x00	0x00	0x00	0x00	UNC_M2M_RxC_AD_CYCLES_NE	AD Ingress (from CMS) Not Empty	0,1,2,3	0x53	na	0	0	0x00
M2M	0x37	0x10	0x00	0x00	0x00	UNC_M2M_IMC_READS.FROM_TRANSGRESS	M2M Reads Issued to iMC; All, regardless of priority.	0,1,2,3	0x53	na	0	0	0x00
M2M	0x37	0x2	0x00	0x00	0x00	UNC_M2M_IMC_READS.ISOCH	M2M Reads Issued to iMC; Critical Priority	0,1,2,3	0x53	na	0	0	0x00
M2M	0x38	0x1	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.FULL	M2M Writes Issued to iMC; Full Line Non-ISOCH	0,1,2,3	0x53	na	0	0	0x00
M2M	0x38	0x4	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.FULL_ISOCH	M2M Writes Issued to iMC; ISOCH Full Line	0,1,2,3	0x53	na	0	0	0x00
M2M	0x38	0x40	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.FROM_TRANSGRESS	M2M Writes Issued to iMC; All, regardless of priority.	0,1,2,3	0x53	na	0	0	0x00
M2M	0x38	0x8	0x00	0x00	0x00	UNC_M2M_IMC_WRITES.PARTIAL_ISOCH	M2M Writes Issued to iMC; ISOCH Partial	0,1,2,3	0x53	na	0	0	0x00
M2M	0x39	0x01	0x00	0x00	0x00	UNC_M2M_TxC_AK.NDR	Outbound Ring Transactions on AK; NDR Transactions	0,1,2,3	0x53	na	0	0	0x00
M2M	0x39	0x02	0x00	0x00	0x00	UNC_M2M_TxC_AK.CRD_CBO	Outbound Ring Transactions on AK; CRD Transactions to Cbo	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4	0x00	0x00	0x00	0x00	UNC_M2M_RxC_AD_CYCLES_FULL	AD Ingress (from CMS) Full	0,1,2,3	0x53	na	0	0	0x00
M2M	0x40	0x01	0x00	0x00	0x00	UNC_M2M_TxC_BL.DRS_CACHE	Outbound DRS Ring Transactions to Cache; Data to Cache	0,1,2,3	0x53	na	0	0	0x00
M2M	0x40	0x02	0x00	0x00	0x00	UNC_M2M_TxC_BL.DRS_CORE	Outbound DRS Ring Transactions to Cache; Data to Core	0,1,2,3	0x53	na	0	0	0x00
M2M	0x40	0x04	0x00	0x00	0x00	UNC_NoUnit_TxC_BL.DRS_UPI	This event is deprecated. Refer to new event UNC_M2M_TxC_BL.DRS_UPI	0,1,2,3	0x53	na	0	0	0x01
M2M	0x40	0x04	0x00	0x00	0x00	UNC_M2M_TxC_BL.DRS_UPI	Outbound DRS Ring Transactions to Cache; Data to QPI	0,1,2,3	0x53	na	0	0	0x00
M2M	0x41	0x0	0x00	0x00	0x00	UNC_M2M_TGR_AD_CREDITS	Number AD Ingress Credits	0,1,2,3	0x53	na	0	0	0x00
M2M	0x42	0x0	0x00	0x00	0x00	UNC_M2M_TGR_BL_CREDITS	Number BL Ingress Credits	0,1,2,3	0x53	na	0	0	0x00
M2M	0x43	0x01	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_REG_CREDITS.CHN0	M2M to iMC RPQ Cycles w/Credits - Regular; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x43	0x02	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_REG_CREDITS.CHN1	M2M to iMC RPQ Cycles w/Credits - Regular; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x43	0x04	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_REG_CREDITS.CHN2	M2M to iMC RPQ Cycles w/Credits - Regular; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x44	0x01	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_SPEC_CREDITS.CHN0	M2M to iMC RPQ Cycles w/Credits - Special; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x44	0x02	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_SPEC_CREDITS.CHN1	M2M to iMC RPQ Cycles w/Credits - Special; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x44	0x04	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_SPEC_CREDITS.CHN2	M2M to iMC RPQ Cycles w/Credits - Special; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x44	0x1	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_NO_SPEC_CREDITS.CHN0	This event is deprecated. Refer to new event UNC_M2M_RPQ_CYCLES_SPEC_CREDITS.CHN0	0,1,2,3	0x53	na	0	0	0x01
M2M	0x44	0x2	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_NO_SPEC_CREDITS.CHN1	This event is deprecated. Refer to new event UNC_M2M_RPQ_CYCLES_SPEC_CREDITS.CHN1	0,1,2,3	0x53	na	0	0	0x01
M2M	0x44	0x4	0x00	0x00	0x00	UNC_M2M_RPQ_CYCLES_NO_SPEC_CREDITS.CHN2	This event is deprecated. Refer to new event UNC_M2M_RPQ_CYCLES_SPEC_CREDITS.CHN2	0,1,2,3	0x53	na	0	0	0x01
M2M	0x45	0x1	0x00	0x00	0x00	UNC_M2M_TRACKER_CYCLES_FULL.CH0	Tracker Cycles Full; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x45	0x2	0x00	0x00	0x00	UNC_M2M_TRACKER_CYCLES_FULL.CH1	Tracker Cycles Full; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x45	0x4	0x00	0x00	0x00	UNC_M2M_TRACKER_CYCLES_FULL.CH2	Tracker Cycles Full; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x46	0x1	0x00	0x00	0x00	UNC_M2M_TRACKER_CYCLES_NE.CH0	Tracker Cycles Not Empty; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x46	0x2	0x00	0x00	0x00	UNC_M2M_TRACKER_CYCLES_NE.CH1	Tracker Cycles Not Empty; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x46	0x4	0x00	0x00	0x00	UNC_M2M_TRACKER_CYCLES_NE.CH2	Tracker Cycles Not Empty; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x47	0x1	0x00	0x00	0x00	UNC_M2M_TRACKER_OCCUPANCY.CH0	Tracker Occupancy; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x47	0x2	0x00	0x00	0x00	UNC_M2M_TRACKER_OCCUPANCY.CH1	Tracker Occupancy; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x47	0x4	0x00	0x00	0x00	UNC_M2M_TRACKER_OCCUPANCY.CH2	Tracker Occupancy; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x48	0x0	0x00	0x00	0x00	UNC_M2M_TRACKER_PENDING_OCCUPANCY	Data Pending Occupancy	0,1,2,3	0x53	na	0	0	0x00
M2M	0x49	0x1	0x00	0x00	0x00	UNC_M2M_TRACKER_INSERTS.CH0	Tracker Inserts; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x49	0x2	0x00	0x00	0x00	UNC_M2M_TRACKER_INSERTS.CH1	Tracker Inserts; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x49	0x4	0x00	0x00	0x00	UNC_M2M_TRACKER_INSERTS.CH2	Tracker Inserts; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4A	0x1	0x00	0x00	0x00	UNC_M2M_WRITE_TRACKER_CYCLES_FULL.CH0	Write Tracker Cycles Full; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4A	0x2	0x00	0x00	0x00	UNC_M2M_WRITE_TRACKER_CYCLES_FULL.CH1	Write Tracker Cycles Full; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4A	0x4	0x00	0x00	0x00	UNC_M2M_WRITE_TRACKER_CYCLES_FULL.CH2	Write Tracker Cycles Full; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4B	0x1	0x00	0x00	0x00	UNC_M2M_WRITE_TRACKER_CYCLES_NE.CH0	Write Tracker Cycles Not Empty; Channel 0	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4B	0x2	0x00	0x00	0x00	UNC_M2M_WRITE_TRACKER_CYCLES_NE.CH1	Write Tracker Cycles Not Empty; Channel 1	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4B	0x4	0x00	0x00	0x00	UNC_M2M_WRITE_TRACKER_CYCLES_NE.CH2	Write Tracker Cycles Not Empty; Channel 2	0,1,2,3	0x53	na	0	0	0x00
M2M	0x4C	0x1	0x00	0x00	0x00	UNC_M2M_PKT_MATCH.MESH	Number Packet Header Matches; Mesh Match	0,1,2,3	0x53	na	0	0	0x00
